Pattern_1 Pattern_5
AC018557.1 0.000403363083023578 0.0173815228044987
FSTL3 0.233723223209381 0.467754423618317
CPLX1 0.0592308305203915 0.106655269861221
LINC01909 0.000797267770394683 0.00167619762942195
VPS33A 0.157060146331787 0.274720102548599
CPT1C 0.0774414241313934 0.0197947435081005
AC080013.6 0.000989694497548044 0.0128424661234021
RSPH1 0.000254064478212968 0.020440299063921
RWDD1 0.590443015098572 0.580947816371918
AL049794.1 0.000363310362445191 0.0002434113266645
AXDND1 0.000351060793036595 0.000191518251085654
DDR1 0 1.02391695976257
NAA38 0.651974558830261 1.14349102973938
BPNT1 0.0685953125357628 0.246608912944794
AC124319.1 0.00155839091166854 0.000880521780345589
ELOVL7 0.0214969571679831 0.100851379334927
CA14 0 0
BSG 0.820276319980621 1.8565046787262
PFKFB4 0.000159795861691236 0.281451255083084
AL391650.1 0.000331145391101018 0.000246847572270781
IFT46 0.0481109730899334 0.134093970060349
EFEMP2 0.698624551296234 0.383358985185623
KRT4 0.000351675058482215 0.000189517711987719
NSD2 0.13975964486599 0.42225781083107
RAPGEF6 0.169357493519783 0.235273420810699
RNF10 0.351808190345764 0.618181705474854
DOCK8-AS1 0.00102441303897649 0.00770658254623413
LINC01616 0.000352134025888517 0.00020769058028236
SPTLC3 0.0278681851923466 0.0975878536701202
ILDR2 0.00217720284126699 0.00182786304503679
KLF7 0.108010537922382 0.0970167964696884
TRIB3 0.0996937900781631 1.02451384067535
HDHD5 0.152574211359024 0.445476144552231
ABL2 0.0996232628822327 0.095031701028347
GFOD1 0.067701980471611 0.246972382068634
SYT15 0.0322740413248539 0.000296398648060858
MARCH6 0.231246739625931 0.980486690998077
NOA1 0.0889299213886261 0.438323706388474
BCL2L13 0.224319308996201 0.265617668628693
LRRC8C-DT 0.00534903677180409 0.00426334049552679
PTPRE 0.300656825304031 0.0358029827475548
STX6 0.190377056598663 0.216352492570877
NKIRAS2 0.249082088470459 0.444580793380737
UBL7 0.352038741111755 0.376911640167236
PPP2CA 0.294786751270294 1.12434220314026
HPCAL1 0.296577572822571 0.186192661523819
ADAMTS15 0.0388525649905205 0
GPAT2 0.0512067675590515 0.00158526713494211
AP001476.1 0.00065455591538921 0.000195581626030616
SMARCAL1 0.102769993245602 0.100026994943619
GCNT4 0.00206072558648884 0.000334746204316616
AARS2 0.0980635806918144 0.284603506326675
IGHV1-69D 0.000332966767018661 0.000182576623046771
AP003501.1 0.000323992542689666 0.000175050445250235
FAU 4.12369441986084 4.09898471832275
LINC01291 0.000404496007831767 0.000188305071787909
AC107068.1 0.00390768144279718 0.0152823217213154
LRRC41 0.247241392731667 0.522233128547668
USB1 0.264357954263687 0.246936485171318
KATNBL1 0.142813742160797 0.247255638241768
AC010980.1 0.00199923082254827 0.0538339614868164
CHAF1A 0.102311603724957 0.191409960389137
PCCA-DT 0.0162144377827644 0.166158080101013
PRDX6 0.429373979568481 2.31477379798889
HCFC2 0.102257795631886 0.0778963938355446
SENP8 0.00229241466149688 0.0301626734435558
Z92544.2 0.00212951330468059 0.0181994140148163
ADAM15 0.435698479413986 1.47697234153748
ARG1 0.000482615432702005 0.000196500914171338
SCOC 0.148241445422173 0.60727846622467
LINC01977 0.0109290396794677 0.0569301284849644
ICA1 0.149832621216774 0.663639843463898
AL121832.3 0.000574378180317581 0.0323953926563263
ATP12A 0.000326263456372544 0.000175056396983564
AL355999.1 0.00125914474483579 0.000528472883161157
CCDC169 0.000864036846905947 0.000671291025355458
EYA1 0.000380660960217938 0.000265570793999359
AC034193.1 0.000526684802025557 0.000264444010099396
AC015911.3 0.000359039491740987 0.000176872141310014
TIMD4 0.00697707151994109 0.000234375896980055
POLD3 0.0811260566115379 0.130920857191086
UTS2 0.144641309976578 0.000707805622369051
USP12 0.18731652200222 0.254411488771439
TSKS 0.00334775564260781 0.000661174417473376
NOTCH2NLC 0.00269999471493065 0.0123921651393175
TAB2-AS1 0.000428616564022377 0.000189693237189204
RPL32 4.22336864471436 5.28236770629883
FRAT2 0.0929481536149979 0.300951302051544
BATF2 0.0266665797680616 0.0186684112995863
USP37 0.0275458637624979 0.115421891212463
AJ239328.1 0.000306775997160003 0.000249397533480078
AC006369.1 0.0092135276645422 0.000348940811818466
MAD2L1BP 0.0853426530957222 0.217157065868378
SRP72 0.321713328361511 1.11569559574127
CCL3L1 0.137152835726738 0.0252043940126896
AC022306.2 0.00109835062175989 0.0109955631196499
BABAM1 0.456933289766312 0.826556622982025
ARHGEF3 0.248370051383972 0.0708591341972351
HIST2H4B 0.00125041278079152 0.0243628621101379
RPP25L 0.190114721655846 0.628789007663727
EEF1D 2.32672572135925 2.83586931228638
CHMP5 0.395467460155487 0.856431066989899
AC010205.1 0.000334466196363792 0.000172423184267245
TTC21B 0.0684941336512566 0.061822135001421
CCT7 0.479611366987228 1.00765419006348
FOXL2NB 0.000357879296643659 0.000176387897226959
CACNA1H 0.0012716231867671 0.00277658505365252
AC004837.4 0.000320992228807881 0.00905867107212543
WFDC13 0.000342483253916726 0.000175968700204976
ASAP1 0.257011204957962 0.356754094362259
AC097382.3 0.000987514853477478 0.0196281615644693
NFATC4 0.230511009693146 0.765977799892426
LINC00659 0.000388168264180422 0.000917429046239704
UPF2 0.185152769088745 0.31850865483284
SPCS3 0.662708580493927 0.540761053562164
CNOT7 0.265025794506073 0.36819913983345
POGZ 0.201709881424904 0.892069220542908
ARHGEF37 0.0138727854937315 0.402039110660553
MYOM3 0.00706261303275824 0.000711096043232828
ZNF587 0.0155500331893563 0.0536612831056118
ZNF507 0.0581674799323082 0.159881561994553
CHPT1 0.192270338535309 0.1164535805583
PPP1R3F 0.0638675168156624 0.0866546258330345
CSE1L 0.142172679305077 0.684288382530212
EAF1-AS1 0.000420937285525724 0.0220398362725973
XKR9 0.000447896047262475 0.000345369917340577
AL513218.1 0.000442814431153238 0.000753125466872007
HMBOX1 0.0904989838600159 0.0533552095293999
BHMT 0.000415022659581155 0.000206937926122919
CDK20 0.0233995970338583 0.0956461131572723
EXOC3L1 0.0794798880815506 0.0631022155284882
AC104574.2 0.000622681749518961 0.000175012450199574
AC022726.2 0.000499804969877005 0
PIK3CD-AS2 0.0251246821135283 0.014563363045454
RASL12 0.130188912153244 0.019665913656354
RRS1-AS1 0.000389992637792602 0.000236029663938098
AC104117.5 0.000346203189110383 0.000237579442909919
AC087277.1 0.000529958051629364 0.000167130929185078
RLIM 0.128859147429466 0.305881410837173
CNOT9 0.215859472751617 0.358978480100632
SELENON 0.515649974346161 0.547420263290405
CCDC183-AS1 0.001220190548338 0.00125912134535611
LINC02777 0.00548452837392688 0.000999609124846756
AL022238.3 0.000341901701176539 0.000205548960366286
RFC4 0.082174651324749 0.343403160572052
C14orf28 0.0434645004570484 0.0419519282877445
Z97192.3 0.0133243007585406 0.000206407741643488
PPM1A 0.225933715701103 0.628172397613525
MIR548XHG 0.000390199827961624 0.000169027247466147
AP001107.9 0.00375909847207367 0.018620764836669
ZC3H11B 0.00132030271925032 0.00040334730874747
SWSAP1 0.0795767977833748 0.124122180044651
A2M 2.45687937736511 0.391284376382828
TSHZ1 0.0989371314644814 0.31242647767067
FAM135A 0.105106994509697 0.000931581947952509
AL137025.1 0.000352219736669213 0.000253616482950747
DDIT4 0.382844060659409 0.724267482757568
SGMS1 0.130422309041023 0.193256080150604
MND1 0.00155080563854426 0.248397246003151
PRR15L 0.0229001566767693 1.16739392280579
PAPPA-AS1 0.000355527416104451 0.0002055068325717
ZNF391 0.00344784720800817 0.000515493273269385
AC034102.5 0.00045336814946495 0.000225455078179948
LINC01523 0.000347846536897123 0.000229486729949713
PHF19 0.19837149977684 0.466697216033936
PKN3 0.10125183314085 0.162829741835594
FKTN 0.034321341663599 0.197746157646179
RAPGEF2 0.0942377895116806 0.227058842778206
AMMECR1 0.0483057014644146 0.117300286889076
COQ4 0.297862470149994 0.770139634609222
STK11IP 0.236449390649796 0.241540297865868
ALOX15B 0.0499450154602528 0.0151599990203977
ANKRD23 0.058625839650631 0.0135933822020888
RGS22 0.00109331251587719 0.000103195532574318
LINC01234 0.00030526117188856 0.000195793836610392
TMEM196 0.000351179885910824 0.000213915118365549
MRPS26 0.29790934920311 1.25961089134216
PCDHA5 0.000979408505372703 0.000372027861885726
FBXL13 0.000388746149837971 0.000211999562452547
RUNDC3A-AS1 0.000732695392798632 0.0182355027645826
MAP6D1 0.00399528536945581 0.0370077341794968
HOXC-AS2 0.000601953302975744 0.000202828086912632
IRF2 0.306040555238724 0.203761041164398
AC022092.1 0.000874323246534914 0.000211521008168347
TRMT11 0.063341312110424 0.144831761717796
GTF2A1 0.116966500878334 0.307081431150436
SNRK 0.311127096414566 0.290305525064468
CD151 0.933050751686096 2.87238621711731
CHL1 0.0189963467419147 0.00112894794438034
EPB42 0.000372211419744417 0.00016247114399448
RTN1 0.215410247445107 0.00528139853850007
NHEJ1 0.0705905258655548 0.0827703103423119
MCCC2 0.210837721824646 0.819143831729889
NDP-AS1 0.000342174345860258 0.000182284944457933
TESC 0.0863102599978447 0.00581954000517726
KIAA0355 0.182402715086937 0.12847138941288
MYH14 0.0123724117875099 0.495537489652634
PLEKHH1 0.00323153357021511 0.0140750547870994
TBC1D13 0.188087925314903 0.243759319186211
FAM86B1 0.00208509340882301 0.0302902180701494
MTHFD1 0.213316842913628 0.412734806537628
RNF13 0.284992843866348 0.179992213845253
AC010531.4 0.000404441903810948 0.000188601668924093
AC008897.3 0.000692867150064558 0.00119544169865549
LINC00472 0.000112692709080875 0
EPC1 0.22896683216095 0.287682741880417
NUCB1 0.82500696182251 0.751637756824493
RBM45 0.0620314069092274 0.106826849281788
DNAH2 0.00442280201241374 0
MYL3 0.00294094602577388 0.0140234548598528
DTYMK 0.227781653404236 0.708186268806458
AC005838.2 0.00043793665827252 0.000211088394280523
MAP1LC3A 0.267138600349426 0.14502514898777
ZDHHC15 0.00388856627978384 0.000378506956622005
MXD4 0.756948590278625 0.499041378498077
PSME2 1.31966590881348 1.29874575138092
AC012417.1 0.000361407059244812 0.000231305224588141
INO80C 0.120234191417694 0.346790075302124
LINC02235 0.00080391630763188 0.000232027974561788
AL391069.1 0.000351085560396314 0.000216745509533212
ABHD12 0.432366400957108 0.903442800045013
PDLIM5 0.383308440446854 0.28144308924675
AQP3 0.026684895157814 2.95525026321411
DAGLA 0.0319935120642185 0.0021129883825779
PCDH7 0.0881996676325798 0.0423476062715054
SEC61A2 0.055582944303751 0.110089011490345
GNAI3 0.335133761167526 0.407295554876328
KCNJ3 0.00038369680987671 0.000204902782570571
ATF6B 0.157050713896751 0.477722823619843
ZNF385D 0.0661517754197121 0.000308878545183688
MVK 0.0877112522721291 0.350970834493637
TAS2R20 0.000332357798470184 0.000203259594854899
TFAP2A 0.00302872015163302 0.63769668340683
TIMM44 0.259218275547028 0.445265769958496
AL132857.1 0.0015069943619892 0.000572523917071521
DHDDS 0.128307074308395 0.153177097439766
AC121761.2 0.000514241575729102 0.000215609412407503
AC022306.3 0.00388170895166695 0.00235563353635371
SHOX2 0.0819410756230354 0.0697772726416588
GPS2 0.455169916152954 0.350350230932236
CCDC7 0.0492393746972084 0.0430758856236935
IL17RD 0.00499669229611754 0.0377349369227886
SEC23A 0.321724236011505 0.360499322414398
SLC27A5 0.113113574683666 0.281787127256393
HNRNPC 0.916537821292877 1.96998262405396
AC022148.2 0.000395108945667744 0.000735263573005795
PHACTR1 0.172450199723244 0.00112782418727875
AL109811.1 0.000828871969133615 0.0002652044640854
ACOXL 0.000364903913578019 0.000256110623013228
TMEM101 0.115248210728168 0.664538443088531
ANKRD54 0.130435258150101 0.316555947065353
GNAS 2.22992086410522 3.14531207084656
CFAP45 0.00196674838662148 0.000151643776916899
AL135925.1 0.0288277734071016 0.0173990204930305
OPA1 0.171753570437431 0.315669029951096
ADH1C 0.00258051487617195 0.000159306917339563
SH3BP4 0.0571180731058121 0.366989612579346
CHMP7 0.361743360757828 0.356231361627579
HSH2D 0.23754645884037 0.57876193523407
AF127577.1 0.000341987877618521 0.000175239169038832
LAMB3 0.106924824416637 0.0287450924515724
DDAH2 0.480030626058578 0.759132742881775
UBE3A 0.165723964571953 0.404083549976349
BRAP 0.0979885160923004 0.217168182134628
DDX17 0.810973763465881 1.39880347251892
SH3KBP1 0.52738219499588 0.0874869599938393
AC139100.2 0.00160652678459883 0.0640526339411736
FAM106A 0.0254510641098022 0.00676433648914099
FAM204A 0.198262989521027 0.509079277515411
DOP1A 0.0668471157550812 0.0688456073403358
ZNF33B 0.0569313131272793 0.232454538345337
RAB11FIP3 0.147810280323029 0.674439132213593
TBC1D24 0.050079271197319 0.269807547330856
APOA1-AS 0.000336059485562146 0.000174098371644504
PRDX3 0.423278123140335 0.837921738624573
ATF7IP2 0.12948377430439 0.00016088638221845
AC073352.1 0.0011665946803987 0.00420127203688025
INSYN1-AS1 0.000366472726454958 0.000236393185332417
HEPN1 0.000407147395890206 0.000165320190717466
AC087501.4 0.00789889320731163 0.000721387041267008
AC024257.3 0.00131013884674758 0.000657751865219325
NBPF20 0.0485513135790825 0.0523964464664459
AL121829.2 9.79751494014636e-05 0.0530830472707748
UBAC1 0.237270668148994 0.472931176424026
MYO1E 0.262187659740448 0.15345661342144
PER3 0.0809929221868515 0.208850786089897
CD163L1 0.0672784000635147 0.000257654464803636
C11orf94 0.000347134540788829 0.000276473234407604
AL157832.2 0.000444693374447525 0.000278730614809319
PPP6R1 0.609199285507202 0.757547736167908
AC002480.1 0.000321679195621982 0.000189508995390497
VEPH1 0.000738280126824975 0.00945474579930305
AC027279.2 0.00034780174610205 0.000433961598901078
LINC02752 0.000413770292652771 0.000196930719539523
CXCL8 0.0267654769122601 0.0990259051322937
AL391262.1 0.000823696609586477 0.00382376275956631
AC025287.3 0.000432769273174927 0.000182328192749992
ADIRF-AS1 0.00273783504962921 0.114491432905197
AC005899.3 0.000327853136695921 0.000179055219632573
PGM5-AS1 0.000354802061337978 0
SMAD5-AS1 0.000763215997722 0.000529719865880907
GALNT17 0.00539960339665413 0.000372732931282371
ASF1B 0.0333577655255795 0.374332964420319
AL355338.1 0.000476808898383752 0.000413734465837479
TNNT3 0.00896888040006161 0.000330687267705798
MISP 0.0214558932930231 0.940031170845032
PABPC4 0.592625260353088 0.502031981945038
ZNF738 0.0610570199787617 0.031469464302063
AC100791.2 0.000387783074984327 0.00047094639739953
YOD1 0.029621971771121 0.0726321861147881
FGF12-AS3 0.000297829508781433 0.000162970449309796
SEC23IP 0.200676426291466 0.359296888113022
HSP90B1 1.16772925853729 1.48490738868713
C9orf50 0.00112164532765746 0.00196770532056689
CACNA2D1 0.0574862845242023 0.00351942237466574
PTS 0.0467191264033318 0.499022275209427
AP001351.1 0.000398299831431359 0.000296863581752405
CDK5RAP2 0.13605622947216 0.384807467460632
WFIKKN1 0.0267992056906223 0.0969880074262619
NAF1 0.0324459820985794 0.0690179020166397
DCAF13 0.113689534366131 0.709066689014435
GDF9 0.000354216113919392 0.0193794053047895
AP1G1 0.201010495424271 0.449274450540543
GLOD4 0.109123781323433 0.341603398323059
CDK8 0.0696981847286224 0.130380600690842
FITM2 0.0243347827345133 0.141287505626678
NEB 0.0206551887094975 0.00021326330897864
NTN1 0.0149232046678662 0.000356321834260598
GP1BB 0.0661600977182388 0.199118494987488
RAC3 0.000179973314516246 0.513385713100433
EGR2 0.299452215433121 0.00234606117010117
EQTN 0.000375437230104581 0.000173366046510637
AC098484.4 0.000790699559729546 0.000527977535966784
APPL1 0.159089758992195 0.449279099702835
MAGOH 0.267592638731003 0.738232493400574
MRPL48 0.0755839347839355 0.337187618017197
FDPS 0.335584700107574 1.43981564044952
RAD9A 0.162897408008575 0.234164878726006
TMEM102 0.0812248438596725 0.11295747756958
GGT2 0.000335599645040929 0.000201681687030941
MAGEA11 0.000310420145979151 0.00018052026280202
ZNF385A 0.342130750417709 0.653756618499756
AC117453.1 0.000323153653880581 0.000174729691934772
Z82206.1 0.000369014276657254 0.000182440780918114
MRPL34 0.477883130311966 0.741257548332214
TNKS2-AS1 0.000750552047975361 0.00032020264188759
DUSP14 0.0752868056297302 0.211445957422256
PRKCI 0.0720260217785835 0.287312746047974
AL121809.1 0.000335584714775905 0.000202983603230678
SPAG7 0.400449842214584 0.197486028075218
FOXO3B 0.000950344081502408 0.00200481782667339
MCM3AP 0.220716074109077 0.829007685184479
ECHDC2 0.203385442495346 0.480691730976105
IDI1 0.137225091457367 0.544808626174927
CELSR3 0.0161024946719408 0.472818464040756
ATP11A 0.160658776760101 0.124134875833988
SMG7-AS1 0.000710378168150783 0.000273140030913055
CAB39 0.439254611730576 0.385105460882187
TNPO2 0.0679270774126053 0.280958443880081
LINC00466 0.000332951167365536 0.000250572455115616
NT5C3A 0.204987749457359 0.175234213471413
CCDC58 0.0522714219987392 0.0973371118307114
OSBP2 0.00153286114800721 0.0481754653155804
AL604028.1 0.00962616503238678 0.0450327768921852
LACTB2-AS1 0.00217905687168241 0.000201022092369385
ZDHHC8 0.225748762488365 0.248043358325958
CERKL 0.00530222896486521 0.00059175310889259
GALNT12 0.057568296790123 0.000805386633146554
SOCS1 0.216180935502052 0.172037541866302
LINC02325 0.00676489854231477 0.000151682790601626
AC244453.2 0.000325010943925008 0.000520558096468449
GRIK2 0.00041330952080898 0.000306564470520243
DCPS 0.230418026447296 0.280632883310318
NCOR2 0.514372050762177 0.938894510269165
PLA2G6 0.0513494499027729 0.239069432020187
MID1IP1 0.255586594343185 0.542218446731567
AL023553.1 0.0003320160030853 0.000204801355721429
TLE4 0.177360758185387 0.00869223847985268
AZIN1 0.283190131187439 1.51788187026978
AL136988.1 0.000360972888302058 0.000216647793422453
AC020916.1 0.487786293029785 0.12950336933136
IDH1-AS1 0.00584961799904704 0.000286387221422046
CPLANE1 0.0426565520465374 0.10245968401432
AC001226.1 0.000410730281146243 0.000330324255628511
FBXO48 0.0160890277475119 0.0329002290964127
TRIM39 0.053830835968256 0.0648855492472649
COL13A1 0.0662112385034561 0.0367150567471981
AC099063.4 0.00980722531676292 0.000365293264621869
OSER1 0.114234149456024 0.643764972686768
ALS2CL 0.0565637163817883 0.442167222499847
MAGEA1 0.000356073083821684 0.000326325185596943
AC092667.1 0.000487500103190541 0.000331731105688959
AC034236.3 0.000432692118920386 0.000177438123500906
ENTPD1-AS1 0.0303276740014553 0.0856118351221085
PLAC4 0.00402494892477989 0
ALDH1A3 0.192438840866089 0.000493243976961821
PTRH2 0.101168185472488 0.402701497077942
GTF3C5 0.240938201546669 0.660262882709503
ZNF219 0.0736583843827248 0.22383987903595
HOXC11 0.000273818121058866 0.252713978290558
MFAP1 0.154313489794731 0.380519568920135
KLF15 0.00116668874397874 0.000118605254101567
PIK3C2A 0.188301682472229 0.244650110602379
GANC 0.0497576668858528 0.0378223098814487
TMEM39B 0.156875550746918 0.10477527230978
AC004884.2 0.000310986128170043 0.000238397478824481
SPNS2 0.230070441961288 0.00541172549128532
LINC01186 0.000505108735524118 0.000177169480593875
AKR1C3 0.17579273879528 0.000944183499086648
CDK11B 0.0731387585401535 0.00164575665257871
SEMA3D 0.00278887548483908 0.0045668943785131
GDA 0.000338673504302278 0.000174267828697339
AC073210.3 0.000416200055042282 0.000614596530795097
RGS14 0.327030926942825 0.434440433979034
ARNTL 0.127565115690231 0.0585956089198589
GMEB1 0.0985464081168175 0.0751758590340614
IFNGR1 0.649794280529022 0.332024693489075
MSN 1.19684112071991 0.176288440823555
AL645608.2 0.000350314367096871 0.000172127678524703
PIP4K2A 0.435215890407562 0.235133141279221
LLGL1 0.0224124733358622 0.00998851843178272
FHL2 0.203411892056465 0.361634165048599
PKD1 0.272041082382202 0.554328501224518
LY75 0.242322534322739 0
MNAT1 0.0216222684830427 0.414712280035019
GOLGA7B 0.0131178833544254 0.00370311038568616
GRAPL 0.00075373105937615 0.000332186173181981
AL670729.2 0.000519873341545463 0.000167943100677803
NAE1 0.137466251850128 0.384455263614655
CSPG4 0.163260564208031 0.124822400510311
AC131159.2 0.00034950760891661 0.000208288387511857
DNAJA4 0.0447638966143131 0.541846573352814
AP001767.3 0.000306420755805448 0.000159700357471593
AC005014.3 0.00056128011783585 0.000193669970030896
AC015987.1 0.000546627212315798 0.00152929918840528
CNTROB 0.104399494826794 0.182155624032021
NDUFAF7 0.0290586035698652 0.103024266660213
FAF2 0.0723114311695099 0.551920235157013
YWHAZ 0.719520211219788 3.99660086631775
GAL3ST1 0.000854471407365054 0.000260479660937563
KCNA5 0.00462739355862141 0.00031261975527741
ZKSCAN5 0.060497310012579 0.089774064719677
SNX31 0.000402648001909256 0.000157596383360215
CCR5AS 0.0110857980325818 0.000479100039228797
AL159169.3 0.000832574558444321 0.00062186032300815
PAPOLG 0.054225355386734 0.0808935910463333
TMEM132B 0.000414756766986102 0.000219267982174642
STMN2 0.0231312569230795 0.000169708189787343
PNPLA8 0.169692024588585 0.114273943006992
TPPP3 0.150185078382492 0.00173339992761612
AL096869.2 0.000389026186894625 0.000174649059772491
LINC002481 0.0124704772606492 0.000530654157046229
HAUS7 0.0649338588118553 0.159251272678375
PCDHA1 0.000354082236299291 0.000164073295309208
LIG4 0.0627398565411568 0.0626977756619453
ENO3 0.0443611480295658 0.0600490756332874
HUS1B 0.000284251582343131 0.000159800430992618
TMEM165 0.329242706298828 1.71170842647552
ETV6 0.338716804981232 0.215693131089211
AC016737.2 0.000530913937836885 0.000856146798469126
KNG1 0.000437346141552553 0.000167200705618598
LARP1B 0.0628522485494614 0.246117636561394
AL158151.4 0.00293846428394318 0.000803324452135712
RARA-AS1 0.0540566258132458 0.00136830599512905
RNF208 9.51797192101367e-05 0.28801417350769
FOXQ1 0.00225381110794842 0.00154734624084085
AASDHPPT 0.129119202494621 0.422418385744095
LINC01727 0.00314942561089993 0.0002701269404497
HSPA8 1.79322409629822 3.91765284538269
TMEM11 0.168478578329086 0.219211712479591
BMP2 0.0288506988435984 0.000466863450128585
VXN 0.00133006076794118 0.00526775699108839
PREX2 0.11773382127285 0.000400013581383973
AC068987.3 0.000334554264554754 0.000161880583618768
JADE2 0.31459629535675 0.492092043161392
AC009902.3 0.000409381900681183 0.000170442654052749
STX18 0.156571388244629 0.289717197418213
LINC00624 0.000329636764945462 0.000188829551916569
TRIM65 0.106655701994896 0.294913798570633
GLYAT 0.000682322133798152 0.000188471472938545
POLR2J3 0.0590044781565666 0.0287591386586428
MAMSTR 0.00600606435909867 0.034269530326128
ITGA4 0.495486706495285 0.00146726297680289
EEF1E1 0.0798936188220978 0.376716256141663
SMC3 0.161675482988358 0.524981081485748
AC006566.1 0.000441598502220586 0.000288696202915162
B4GALNT3 0.0425939597189426 0.0895000472664833
ZNF837 0.0246659107506275 0.0469562076032162
PCAT7 0.000434286543168128 0.00124727643560618
PHEX 0.00168912159278989 0.0855795964598656
GEMIN5 0.0643742457032204 0.233194828033447
DLGAP1-AS1 0.112259484827518 0.394278585910797
CAMTA2 0.257347851991653 0.218580529093742
NEURL2 0.0169120263308287 0.0795178860425949
RITA1 0.124085888266563 0.348672300577164
AP003469.1 0.000327753514284268 0.000161849951837212
EFCAB12 0.00261312373913825 0.000934391166083515
AL135999.1 0.0308520775288343 0.0179698523133993
AC009088.3 0.000502153590787202 0.00118112005293369
NECTIN3 0.0140182534232736 0.00131513911765069
PARS2 0.0120142372325063 0.0482229441404343
AC080038.2 0.00058811204507947 0.000309368828311563
BLOC1S1 1.02990818023682 2.48274707794189
AC051619.7 0.000431912194471806 0.000191337239812128
RABAC1 0.967664003372192 2.60302424430847
KCNH4 0.00134878628887236 0.000310378149151802
TRAPPC2L 0.438913643360138 1.28527927398682
AC007485.1 0.00152126210741699 0.000854369951412082
ZNF33A 0.176652789115906 0.464068412780762
RBMS3 0.120027393102646 0.00275169708766043
TCEAL6 0.000349405338056386 0.000167772523127496
AURKB 0.0207924004644156 0.420880377292633
MKRN1 0.284781128168106 0.494405776262283
SLTM 0.320203959941864 0.488029152154922
AL441992.1 0.0929126963019371 0.0848408415913582
KRTAP17-1 0.000322661566315219 0.000183511467184871
CHIC2 0.0681636407971382 0.260288715362549
ECT2L 0.000438848685007542 0.000243832721025683
HCG9 0.000542222114745528 0.000201082380954176
AC010177.1 0.000339264515787363 0.000225260431761853
AL589863.2 0.000316730933263898 0.000155228059156798
FGD5 0.190152168273926 0.0594077110290527
AC110995.1 0.11010230332613 0.0167530234903097
AC055839.2 0.00421569449827075 0.000330883165588602
GABRA2 0.00110237940680236 0.000173787397216074
SIAH1 0.134643733501434 0.279809653759003
LSM6 0.252482801675797 0.541899919509888
AC007655.1 0.000549302611034364 0.000171899067936465
AP001178.3 0.000483527343021706 0.000581186963245273
XKRX 0.00128401059191674 0.000257917563430965
PMAIP1 0.116327278316021 0.388870805501938
MYT1 0.00100327038671821 0.000214200292248279
KIZ 0.0647531896829605 0.15485854446888
LAMP1 0.695222198963165 1.20619440078735
CST5 0.000224925446673296 0
AC009812.1 0.0145729249343276 0.041537843644619
C4BPA 0.000486544449813664 0.000459419068647549
LINC01547 0.000781568698585033 0.0782792642712593
ALG8 0.115823104977608 0.192661717534065
SPATA6L 0.00176947459112853 0.000280697160633281
LINC02482 0.0174529068171978 0.0589586831629276
DDX19B 0.208182200789452 0.231838345527649
AC012442.2 0.000314751960104331 0.000222405302338302
NMI 0.352434813976288 0.199927106499672
AC068473.3 0.000369150278856978 0.000194617590750568
SPDL1 0.0298369433730841 0.168160915374756
ILF3-DT 0.127801477909088 0.097358874976635
PARVA 0.291567474603653 0.356000512838364
DNASE1L2 0.00928448140621185 0.101220332086086
CTNNBIP1 0.206168100237846 0.253313571214676
EMD 0.28678485751152 0.847110450267792
SLC22A10 0.000342829735018313 0.000170171915669926
C4BPB 0.00154583342373371 0.000192608553334139
AC012254.3 0.00101649109274149 0.000297469698125497
PLTP 0.960319757461548 0.338814616203308
TMCC1-AS1 0.00764745241031051 0.0343055240809917
MEIS3 0.071214534342289 0.443624794483185
SUMF1 0.101193480193615 0.360134869813919
AC073534.2 0.00275614345446229 0.000423698947997764
SEC14L1 0.259716898202896 0.271227210760117
ARF6 0.517899632453918 1.20514750480652
LINC01700 0.000407140498282388 0.000161508811288513
IGLV2-14 0.0079323360696435 0.00025004570488818
AL158151.3 0.00062998163048178 0.00125686370301992
AHR 0.592733681201935 0.0976925194263458
POMC 0.0830202028155327 0.00769364507868886
ADSSL1 0.0127842025831342 0.0259622558951378
TMEM26 0.00292084226384759 0.00141169002745301
RPS28 4.27223110198975 4.50390529632568
AC026471.1 0.00244539254345 0.0807962194085121
WNT11 0.0193102676421404 0.000184843273018487
RNASEH2C 0.541915535926819 1.05785036087036
ECHDC3 0.00745399249717593 0.135084047913551
FOXN3-AS1 0.0198353715240955 0.116900011897087
STK3 0.0668715685606003 0.386377096176147
IGFBP7-AS1 0.000395728886360303 0.000212579121580347
AMBRA1 0.134936302900314 0.220564067363739
AL451074.5 0.000448188366135582 0.000396634888602421
EYA3 0.0811934694647789 0.177161529660225
AC025857.2 0.000767689489293844 0.000893486489076167
RABL6 0.474597960710526 0.797307193279266
FCRL4 0.000309397408273071 0.000251934950938448
AC079174.2 0.00467257620766759 0.0107707511633635
NADSYN1 0.372270464897156 0.352102100849152
AL449423.1 0.000326908979332075 0.000205323085538112
DUS3L 0.077627882361412 0.187573611736298
PRSS16 0.000269019918050617 0.000112742316559888
PLAAT1 0.00893131550401449 0.00834733247756958
AP000777.3 0.000550457509234548 0.000237505155382678
GALNS 0.200583159923553 0.171017318964005
ARMT1 0.042419571429491 1.01261973381042
NRSN1 0.000403369340347126 0.000197661633137614
PDS5A 0.297165006399155 0.497107446193695
CLDN20 0.000306026224279776 0.000189432728802785
LINC00467 0.0188660472631454 0.218994840979576
CHURC1 0.51885050535202 1.24852180480957
AC108673.3 0.00633211387321353 0.0478068180382252
